time,tokens,prefix_tokens,rate,elapsed_s,queue,pending
2026-09-11 21:53:15,2048.0,614400.0,972.36,335.22456455230713,7.0,7362376.0
2026-09-11 21:53:17,2048.0,616448.0,1425.04,337.22456455230713,7.0,7360328.0
2026-09-11 21:53:19,2048.0,618496.0,1086.72,339.22456455230713,7.0,7358280.0
2026-09-11 21:53:20,2048.0,620544.0,1233.16,340.22456455230713,7.0,7356232.0
2026-09-11 21:53:22,2048.0,622592.0,1045.55,342.22456455230713,7.0,7354184.0
2026-09-11 21:53:24,2048.0,624640.0,1438.98,344.22456455230713,7.0,7352136.0
2026-09-11 21:53:26,2048.0,626688.0,908.25,346.22456455230713,7.0,7350088.0
2026-09-11 21:53:27,2048.0,628736.0,1412.55,347.22456455230713,7.0,7348040.0
2026-09-11 21:53:29,2048.0,630784.0,991.29,349.22456455230713,7.0,7345992.0
2026-09-11 21:53:31,2048.0,632832.0,1398.11,351.22456455230713,7.0,7343944.0
2026-09-11 21:53:33,2048.0,634880.0,995.25,353.22456455230713,7.0,7341896.0
2026-09-11 21:53:34,2048.0,636928.0,1394.49,354.22456455230713,7.0,7339848.0
2026-09-11 21:53:36,2048.0,638976.0,1090.43,356.22456455230713,7.0,7337800.0
2026-09-11 21:53:38,2048.0,641024.0,988.79,358.22456455230713,7.0,7335752.0
2026-09-11 21:53:40,2048.0,643072.0,1370.35,360.22456455230713,7.0,7333704.0
2026-09-11 21:53:42,2048.0,645120.0,991.76,362.22456455230713,7.0,7331656.0
2026-09-11 21:53:43,2048.0,647168.0,1378.13,363.22456455230713,7.0,7329608.0
2026-09-11 21:53:46,2048.0,649216.0,989.52,366.22456455230713,7.0,7327560.0
2026-09-11 21:53:47,2048.0,651264.0,1369.24,367.22456455230713,7.0,7325512.0
2026-09-11 21:53:49,2048.0,653312.0,1007.04,369.22456455230713,7.0,7323464.0
2026-09-11 21:53:51,2048.0,655360.0,1347.33,371.22456455230713,7.0,7321416.0
2026-09-11 21:53:53,2048.0,657408.0,993.46,373.22456455230713,7.0,7319368.0
2026-09-11 21:53:54,2048.0,659456.0,1345.76,374.22456455230713,7.0,7317320.0
2026-09-11 21:53:56,2048.0,661504.0,1064.42,376.22456455230713,7.0,7315272.0
2026-09-11 21:53:58,2048.0,663552.0,1339.03,378.22456455230713,7.0,7313224.0
2026-09-11 21:54:00,2048.0,665600.0,970.25,380.22456455230713,7.0,7311176.0
2026-09-11 21:54:02,2048.0,667648.0,913.07,382.22456455230713,7.0,7309128.0
2026-09-11 21:54:03,2048.0,669696.0,1346.54,383.22456455230713,7.0,7307080.0
2026-09-11 21:54:06,2048.0,671744.0,996.79,386.22456455230713,7.0,7305032.0
2026-09-11 21:54:07,2048.0,673792.0,1329.41,387.22456455230713,7.0,7302984.0
2026-09-11 21:54:09,2048.0,675840.0,1067.83,389.22456455230713,7.0,7300936.0
2026-09-11 21:54:11,2048.0,677888.0,1306.71,391.22456455230713,7.0,7298888.0
2026-09-11 21:54:13,2048.0,679936.0,1004.02,393.22456455230713,7.0,7296840.0
2026-09-11 21:54:14,2048.0,681984.0,1311.22,394.22456455230713,7.0,7294792.0
2026-09-11 21:54:16,2048.0,684032.0,941.88,396.22456455230713,7.0,7292744.0
2026-09-11 21:54:18,2048.0,686080.0,1317.92,398.22456455230713,7.0,7290696.0
2026-09-11 21:54:20,2048.0,688128.0,936.7,400.22456455230713,7.0,7288648.0
2026-09-11 21:54:22,2048.0,690176.0,1320.29,402.22456455230713,7.0,7286600.0
2026-09-11 21:54:24,2048.0,692224.0,986.72,404.22456455230713,7.0,7284552.0
2026-09-11 21:54:26,2048.0,694272.0,1016.27,406.22456455230713,7.0,7282504.0
2026-09-11 21:54:28,2048.0,696320.0,867.01,408.22456455230713,7.0,7280456.0
2026-09-11 21:54:30,2048.0,698368.0,1156.4,410.22456455230713,7.0,7278408.0
2026-09-11 21:54:32,2048.0,700416.0,964.96,412.22456455230713,7.0,7276360.0
2026-09-11 21:54:34,2048.0,702464.0,909.59,414.22456455230713,7.0,7274312.0
2026-09-11 21:54:36,2048.0,704512.0,1310.28,416.22456455230713,7.0,7272264.0
2026-09-11 21:54:38,2048.0,706560.0,1018.42,418.22456455230713,7.0,7270216.0
2026-09-11 21:54:39,2048.0,708608.0,1277.81,419.22456455230713,7.0,7268168.0
2026-09-11 21:54:42,2048.0,710656.0,928.58,422.22456455230713,7.0,7266120.0
2026-09-11 21:54:43,2048.0,712704.0,1275.24,423.22456455230713,7.0,7264072.0
2026-09-11 21:54:45,2048.0,714752.0,980.02,425.22456455230713,7.0,7262024.0
2026-09-11 21:54:47,2048.0,716800.0,1285.49,427.22456455230713,7.0,7259976.0
2026-09-11 21:54:49,2048.0,718848.0,1002.35,429.22456455230713,7.0,7257928.0
2026-09-11 21:54:51,2048.0,720896.0,1267.49,431.22456455230713,7.0,7255880.0
2026-09-11 21:54:53,2048.0,722944.0,1013.44,433.22456455230713,7.0,7253832.0
2026-09-11 21:54:54,2048.0,724992.0,1096.9,434.22456455230713,7.0,7251784.0
2026-09-11 21:54:57,2048.0,727040.0,908.15,437.22456455230713,7.0,7249736.0
2026-09-11 21:54:58,2048.0,729088.0,1249.0,438.22456455230713,7.0,7247688.0
2026-09-11 21:55:01,2048.0,731136.0,931.3,441.22456455230713,7.0,7245640.0
2026-09-11 21:55:03,2048.0,733184.0,850.32,443.22456455230713,7.0,7243592.0
2026-09-11 21:55:05,2048.0,735232.0,1264.1,445.22456455230713,7.0,7241544.0
2026-09-11 21:55:07,2048.0,737280.0,984.63,447.22456455230713,7.0,7239496.0
2026-09-11 21:55:08,2048.0,739328.0,1235.61,448.22456455230713,7.0,7237448.0
2026-09-11 21:55:11,2048.0,741376.0,851.96,451.22456455230713,7.0,7235400.0
2026-09-11 21:55:13,2048.0,743424.0,835.51,453.22456455230713,7.0,7233352.0
2026-09-11 21:55:16,2048.0,745472.0,809.65,456.22456455230713,7.0,7231304.0
2026-09-11 21:55:17,2048.0,747520.0,1242.61,457.22456455230713,7.0,7229256.0
2026-09-11 21:55:19,2048.0,749568.0,989.16,459.22456455230713,7.0,7227208.0
2026-09-11 21:55:22,2048.0,751616.0,875.26,462.22456455230713,7.0,7225160.0
2026-09-11 21:55:23,2048.0,753664.0,1198.25,463.22456455230713,7.0,7223112.0
2026-09-11 21:55:26,2048.0,755712.0,935.82,466.22456455230713,7.0,7221064.0
2026-09-11 21:55:28,2048.0,757760.0,819.09,468.22456455230713,7.0,7219016.0
2026-09-11 21:55:31,2048.0,759808.0,814.91,471.22456455230713,7.0,7216968.0
2026-09-11 21:55:32,2048.0,761856.0,1195.7,472.22456455230713,7.0,7214920.0
2026-09-11 21:55:34,2048.0,763904.0,985.1,474.22456455230713,7.0,7212872.0
2026-09-11 21:55:37,2048.0,765952.0,940.59,477.22456455230713,7.0,7210824.0
2026-09-11 21:55:39,2048.0,768000.0,850.39,479.22456455230713,7.0,7208776.0
2026-09-11 21:55:41,2048.0,770048.0,1178.02,481.22456455230713,7.0,7206728.0
2026-09-11 21:55:43,2048.0,772096.0,952.99,483.22456455230713,7.0,7204680.0
2026-09-11 21:55:45,2048.0,774144.0,1197.98,485.22456455230713,7.0,7202632.0
2026-09-11 21:55:47,2048.0,776192.0,943.25,487.22456455230713,7.0,7200584.0
2026-09-11 21:55:49,2048.0,778240.0,1185.27,489.22456455230713,7.0,7198536.0
2026-09-11 21:55:51,2048.0,780288.0,820.87,491.22456455230713,7.0,7196488.0
2026-09-11 21:55:53,2048.0,782336.0,1184.19,493.22456455230713,7.0,7194440.0
2026-09-11 21:55:55,2048.0,784384.0,956.54,495.22456455230713,7.0,7192392.0
2026-09-11 21:55:57,2048.0,786432.0,1193.85,497.22456455230713,7.0,7190344.0
2026-09-11 21:55:59,2048.0,788480.0,814.93,499.22456455230713,7.0,7188296.0
2026-09-11 21:56:01,2048.0,790528.0,1172.5,501.22456455230713,7.0,7186248.0
2026-09-11 21:56:03,2048.0,792576.0,912.16,503.22456455230713,7.0,7184200.0
2026-09-11 21:56:05,2048.0,794624.0,1147.71,505.22456455230713,7.0,7182152.0
2026-09-11 21:56:08,2048.0,796672.0,773.63,508.22456455230713,7.0,7180104.0
2026-09-11 21:56:09,2048.0,798720.0,1194.57,509.22456455230713,7.0,7178056.0
2026-09-11 21:56:11,2048.0,800768.0,929.61,511.22456455230713,7.0,7176008.0
2026-09-11 21:56:13,2048.0,802816.0,1173.25,513.2245645523071,7.0,7173960.0
2026-09-11 21:56:15,2048.0,804864.0,921.06,515.2245645523071,7.0,7171912.0
2026-09-11 21:56:18,2048.0,806912.0,823.64,518.2245645523071,7.0,7169864.0
2026-09-11 21:56:20,2048.0,808960.0,1144.68,520.2245645523071,7.0,7167816.0
2026-09-11 21:56:22,2048.0,811008.0,824.34,522.2245645523071,7.0,7165768.0
2026-09-11 21:56:24,2048.0,813056.0,1023.84,524.2245645523071,7.0,7163720.0
2026-09-11 21:56:27,2048.0,815104.0,828.77,527.2245645523071,7.0,7161672.0
2026-09-11 21:56:29,2048.0,817152.0,1076.68,529.2245645523071,7.0,7159624.0
2026-09-11 21:56:31,2048.0,819200.0,822.74,531.2245645523071,7.0,7157576.0
2026-09-11 21:56:33,2048.0,821248.0,1154.26,533.2245645523071,7.0,7155528.0
2026-09-11 21:56:35,2048.0,823296.0,918.52,535.2245645523071,7.0,7153480.0
2026-09-11 21:56:38,2048.0,825344.0,823.18,538.2245645523071,7.0,7151432.0
2026-09-11 21:56:40,2048.0,827392.0,737.46,540.2245645523071,7.0,7149384.0
2026-09-11 21:56:42,2048.0,829440.0,1138.71,542.2245645523071,7.0,7147336.0
2026-09-11 21:56:45,2048.0,831488.0,757.1,545.2245645523071,7.0,7145288.0
2026-09-11 21:56:47,2048.0,833536.0,793.9,547.2245645523071,7.0,7143240.0
2026-09-11 21:56:50,2048.0,835584.0,867.58,550.2245645523071,7.0,7141192.0
2026-09-11 21:56:52,2048.0,837632.0,1135.57,552.2245645523071,7.0,7139144.0
2026-09-11 21:56:54,2048.0,839680.0,858.55,554.2245645523071,7.0,7137096.0
2026-09-11 21:56:56,2048.0,841728.0,806.91,556.2245645523071,7.0,7135048.0
2026-09-11 21:56:58,2048.0,843776.0,1110.51,558.2245645523071,7.0,7133000.0
2026-09-11 21:57:01,2048.0,845824.0,923.09,561.2245645523071,7.0,7130952.0
2026-09-11 21:57:03,2048.0,847872.0,786.49,563.2245645523071,7.0,7128904.0
2026-09-11 21:57:06,2048.0,849920.0,847.07,566.2245645523071,7.0,7126856.0
2026-09-11 21:57:08,2048.0,851968.0,716.6,568.2245645523071,7.0,7124808.0
2026-09-11 21:57:11,2048.0,854016.0,742.57,571.2245645523071,7.0,7122760.0
2026-09-11 21:57:14,2048.0,856064.0,852.07,574.2245645523071,7.0,7120712.0
2026-09-11 21:57:16,2048.0,858112.0,795.32,576.2245645523071,7.0,7118664.0
2026-09-11 21:57:19,2048.0,860160.0,848.27,579.2245645523071,7.0,7116616.0
2026-09-11 21:57:21,2048.0,862208.0,855.29,581.2245645523071,7.0,7114568.0
2026-09-11 21:57:23,2048.0,864256.0,837.99,583.2245645523071,7.0,7112520.0
2026-09-11 21:57:25,2048.0,866304.0,1103.69,585.2245645523071,7.0,7110472.0
2026-09-11 21:57:28,2048.0,868352.0,841.34,588.2245645523071,7.0,7108424.0
2026-09-11 21:57:30,2048.0,870400.0,827.04,590.2245645523071,7.0,7106376.0
2026-09-11 21:57:32,2048.0,872448.0,1095.98,592.2245645523071,7.0,7104328.0
2026-09-11 21:57:35,2048.0,874496.0,762.61,595.2245645523071,7.0,7102280.0
2026-09-11 21:57:37,2048.0,876544.0,833.52,597.2245645523071,7.0,7100232.0
2026-09-11 21:57:39,2048.0,878592.0,955.74,599.2245645523071,7.0,7098184.0
2026-09-11 21:57:42,2048.0,880640.0,771.72,602.2245645523071,7.0,7096136.0
2026-09-11 21:57:45,2048.0,882688.0,765.25,605.2245645523071,7.0,7094088.0
2026-09-11 21:57:47,2048.0,884736.0,1055.59,607.2245645523071,7.0,7092040.0
2026-09-11 21:57:49,2048.0,886784.0,860.99,609.2245645523071,7.0,7089992.0
2026-09-11 21:57:52,2048.0,888832.0,722.53,612.2245645523071,7.0,7087944.0
2026-09-11 21:57:54,2048.0,890880.0,1076.16,614.2245645523071,7.0,7085896.0
2026-09-11 21:57:56,2048.0,892928.0,860.75,616.2245645523071,7.0,7083848.0
2026-09-11 21:57:59,2048.0,894976.0,705.62,619.2245645523071,7.0,7081800.0
2026-09-11 21:58:01,2048.0,897024.0,1045.8,621.2245645523071,7.0,7079752.0
2026-09-11 21:58:04,2048.0,899072.0,694.21,624.2245645523071,7.0,7077704.0
2026-09-11 21:58:07,2048.0,901120.0,741.03,627.2245645523071,7.0,7075656.0
2026-09-11 21:58:09,2048.0,903168.0,1047.42,629.2245645523071,7.0,7073608.0
2026-09-11 21:58:11,2048.0,905216.0,823.63,631.2245645523071,7.0,7071560.0
2026-09-11 21:58:14,2048.0,907264.0,685.87,634.2245645523071,7.0,7069512.0
2026-09-11 21:58:17,2048.0,909312.0,807.96,637.2245645523071,7.0,7067464.0
2026-09-11 21:58:19,2048.0,911360.0,1048.88,639.2245645523071,7.0,7065416.0
2026-09-11 21:58:21,2048.0,913408.0,799.7,641.2245645523071,7.0,7063368.0
2026-09-11 21:58:24,2048.0,915456.0,654.32,644.2245645523071,7.0,7061320.0
2026-09-11 21:58:27,2048.0,917504.0,748.6,647.2245645523071,7.0,7059272.0
2026-09-11 21:58:29,2048.0,919552.0,1032.92,649.2245645523071,7.0,7057224.0
2026-09-11 21:58:32,2048.0,921600.0,778.58,652.2245645523071,7.0,7055176.0
2026-09-11 21:58:34,2048.0,923648.0,767.63,654.2245645523071,7.0,7053128.0
2026-09-11 21:58:36,2048.0,925696.0,1032.35,656.2245645523071,7.0,7051080.0
2026-09-11 21:58:39,2048.0,927744.0,799.92,659.2245645523071,7.0,7049032.0
2026-09-11 21:58:42,2048.0,929792.0,683.62,662.2245645523071,7.0,7046984.0
2026-09-11 21:58:45,2048.0,931840.0,687.96,665.2245645523071,7.0,7044936.0
2026-09-11 21:58:48,2048.0,933888.0,686.57,668.2245645523071,7.0,7042888.0
2026-09-11 21:58:50,2048.0,935936.0,761.41,670.2245645523071,7.0,7040840.0
2026-09-11 21:58:53,2048.0,937984.0,772.37,673.2245645523071,7.0,7038792.0
2026-09-11 21:58:56,2048.0,940032.0,735.69,676.2245645523071,7.0,7036744.0
2026-09-11 21:58:59,2048.0,942080.0,761.17,679.2245645523071,7.0,7034696.0
2026-09-11 21:59:01,2048.0,944128.0,1012.64,681.2245645523071,7.0,7032648.0
2026-09-11 21:59:03,2048.0,946176.0,733.32,683.2245645523071,7.0,7030600.0
2026-09-11 21:59:07,2048.0,948224.0,645.91,687.2245645523071,7.0,7028552.0
2026-09-11 21:59:10,2048.0,950272.0,691.82,690.2245645523071,7.0,7026504.0
2026-09-11 21:59:12,2048.0,952320.0,1003.52,692.2245645523071,7.0,7024456.0
2026-09-11 21:59:14,2048.0,954368.0,737.05,694.2245645523071,7.0,7022408.0
2026-09-11 21:59:17,2048.0,956416.0,763.75,697.2245645523071,7.0,7020360.0
2026-09-11 21:59:20,2048.0,958464.0,711.98,700.2245645523071,7.0,7018312.0
2026-09-11 21:59:22,2048.0,960512.0,943.35,702.2245645523071,7.0,7016264.0
2026-09-11 21:59:25,2048.0,962560.0,761.76,705.2245645523071,7.0,7014216.0
2026-09-11 21:59:28,2048.0,964608.0,759.36,708.2245645523071,7.0,7012168.0
2026-09-11 21:59:30,2048.0,966656.0,690.17,710.2245645523071,7.0,7010120.0
2026-09-11 21:59:33,2048.0,968704.0,1001.29,713.2245645523071,7.0,7008072.0
2026-09-11 21:59:35,2048.0,970752.0,780.4,715.2245645523071,7.0,7006024.0
2026-09-11 21:59:38,2048.0,972800.0,658.73,718.2245645523071,7.0,7003976.0
2026-09-11 21:59:41,2048.0,974848.0,772.51,721.2245645523071,7.0,7001928.0
2026-09-11 21:59:44,2048.0,976896.0,718.48,724.2245645523071,7.0,6999880.0
2026-09-11 21:59:47,2048.0,978944.0,710.85,727.2245645523071,7.0,6997832.0
2026-09-11 21:59:49,2048.0,980992.0,972.89,729.2245645523071,7.0,6995784.0
2026-09-11 21:59:51,2048.0,983040.0,785.77,731.2245645523071,7.0,6993736.0
2026-09-11 21:59:54,2048.0,985088.0,756.48,734.2245645523071,7.0,6991688.0
2026-09-11 21:59:57,2048.0,987136.0,760.42,737.2245645523071,7.0,6989640.0
2026-09-11 21:59:59,2048.0,989184.0,742.81,739.2245645523071,7.0,6987592.0
2026-09-11 22:00:02,2048.0,991232.0,752.17,742.2245645523071,7.0,6985544.0
2026-09-11 22:00:05,2048.0,993280.0,751.11,745.2245645523071,7.0,6983496.0
2026-09-11 22:00:08,2048.0,995328.0,700.5,748.2245645523071,6.0,6981448.0
2026-09-11 22:00:09,2048.0,997376.0,2660.03,749.2245645523071,6.0,6979423.0
